season_Monsoon,season_Post-Monsoon,season_Pre-Monsoon,season_Winter,soil_moisture,temperature,humidity,rain_probability,time_of_day,soil_ec
0.0,0.0,0.0,1.0,835.0,22.0,80.0,0.04,2.0,2.63
1.0,0.0,0.0,0.0,598.0,27.8,93.0,0.7,15.0,1.16
0.0,0.0,1.0,0.0,769.0,26.9,81.0,0.29,4.0,1.6
1.0,0.0,0.0,0.0,733.0,25.6,86.0,0.88,9.0,1.58
1.0,0.0,0.0,0.0,775.0,29.2,87.0,0.99,14.0,2.56
0.0,1.0,0.0,0.0,572.0,24.8,84.0,0.34,12.0,2.17
1.0,0.0,0.0,0.0,288.0,22.5,88.0,0.95,22.0,1.33
1.0,0.0,0.0,0.0,360.0,28.3,91.0,0.52,13.0,1.48
1.0,0.0,0.0,0.0,802.0,25.9,91.0,0.69,14.0,2.68
1.0,0.0,0.0,0.0,465.0,26.0,88.0,0.57,11.0,1.84
1.0,0.0,0.0,0.0,462.0,22.9,86.0,0.85,4.0,1.03
0.0,1.0,0.0,0.0,929.0,26.0,79.0,0.29,14.0,1.61
1.0,0.0,0.0,0.0,270.0,27.5,87.0,0.73,15.0,1.69
0.0,0.0,1.0,0.0,726.0,28.6,83.0,0.58,15.0,3.15
1.0,0.0,0.0,0.0,650.0,22.8,86.0,0.98,11.0,2.25
0.0,0.0,1.0,0.0,687.0,28.3,70.0,0.18,20.0,1.23
1.0,0.0,0.0,0.0,899.0,23.7,91.0,0.68,3.0,1.68
1.0,0.0,0.0,0.0,324.0,26.0,94.0,0.69,8.0,2.54
1.0,0.0,0.0,0.0,426.0,24.3,96.0,0.8,14.0,1.7
0.0,1.0,0.0,0.0,523.0,18.4,79.0,0.37,4.0,2.33
0.0,0.0,0.0,1.0,485.0,15.5,70.0,0.13,12.0,2.7
0.0,0.0,0.0,1.0,855.0,16.2,66.0,0.15,19.0,2.61
0.0,0.0,1.0,0.0,600.0,30.4,69.0,0.49,14.0,1.14
0.0,0.0,0.0,1.0,859.0,15.0,79.0,0.06,15.0,1.57
1.0,0.0,0.0,0.0,697.0,23.8,88.0,0.95,1.0,2.51
0.0,0.0,0.0,1.0,314.0,15.2,80.0,0.09,21.0,1.8
0.0,0.0,1.0,0.0,866.0,32.4,64.0,0.39,1.0,2.27
0.0,0.0,1.0,0.0,678.0,27.2,67.0,0.32,21.0,2.43
1.0,0.0,0.0,0.0,908.0,23.2,86.0,0.71,13.0,1.96
0.0,1.0,0.0,0.0,608.0,25.4,72.0,0.11,23.0,1.5
1.0,0.0,0.0,0.0,290.0,23.6,94.0,0.98,4.0,2.67
1.0,0.0,0.0,0.0,492.0,27.5,87.0,0.66,16.0,2.57
0.0,1.0,0.0,0.0,653.0,23.7,83.0,0.19,22.0,2.5
1.0,0.0,0.0,0.0,512.0,26.7,91.0,0.59,12.0,2.29
0.0,1.0,0.0,0.0,361.0,19.8,76.0,0.24,20.0,1.36
0.0,1.0,0.0,0.0,617.0,26.6,76.0,0.15,11.0,1.02
0.0,1.0,0.0,0.0,534.0,27.7,84.0,0.15,1.0,1.3
0.0,0.0,1.0,0.0,390.0,27.0,64.0,0.11,12.0,2.72
1.0,0.0,0.0,0.0,712.0,28.6,86.0,0.68,13.0,1.89
1.0,0.0,0.0,0.0,416.0,26.8,85.0,0.67,16.0,1.94
0.0,0.0,1.0,0.0,604.0,31.0,74.0,0.43,19.0,1.85
0.0,0.0,1.0,0.0,477.0,29.6,75.0,0.37,23.0,1.43
1.0,0.0,0.0,0.0,891.0,25.7,93.0,0.99,3.0,2.05
0.0,1.0,0.0,0.0,802.0,22.5,77.0,0.28,11.0,0.92
0.0,1.0,0.0,0.0,459.0,27.6,78.0,0.28,9.0,1.99
0.0,1.0,0.0,0.0,873.0,22.0,83.0,0.12,2.0,2.8
1.0,0.0,0.0,0.0,549.0,24.3,89.0,0.5,12.0,2.85
1.0,0.0,0.0,0.0,718.0,26.8,88.0,0.75,19.0,1.9
1.0,0.0,0.0,0.0,793.0,26.6,97.0,0.75,3.0,3.27
0.0,0.0,1.0,0.0,555.0,29.4,83.0,0.52,16.0,1.74
0.0,0.0,0.0,1.0,317.0,20.3,65.0,0.09,18.0,1.39
0.0,0.0,1.0,0.0,308.0,29.5,81.0,0.3,10.0,2.21
0.0,1.0,0.0,0.0,844.0,19.6,72.0,0.35,9.0,2.15
1.0,0.0,0.0,0.0,724.0,28.4,91.0,0.88,16.0,2.75
1.0,0.0,0.0,0.0,831.0,29.1,95.0,0.94,17.0,2.42
0.0,0.0,1.0,0.0,745.0,29.3,83.0,0.27,15.0,1.26
1.0,0.0,0.0,0.0,292.0,27.3,87.0,0.59,14.0,1.56
0.0,0.0,0.0,1.0,634.0,13.1,72.0,0.06,10.0,1.09
0.0,0.0,1.0,0.0,909.0,29.1,81.0,0.5,6.0,1.93
1.0,0.0,0.0,0.0,605.0,22.4,89.0,0.64,19.0,2.08
1.0,0.0,0.0,0.0,315.0,25.9,88.0,0.69,22.0,1.5
0.0,0.0,1.0,0.0,775.0,31.1,76.0,0.51,20.0,1.61
0.0,0.0,1.0,0.0,454.0,31.1,76.0,0.3,22.0,0.83
1.0,0.0,0.0,0.0,286.0,25.0,89.0,0.92,8.0,2.88
1.0,0.0,0.0,0.0,469.0,26.0,93.0,0.63,1.0,1.12
0.0,1.0,0.0,0.0,518.0,24.8,70.0,0.19,21.0,1.49
1.0,0.0,0.0,0.0,851.0,29.7,89.0,0.59,0.0,1.26
0.0,1.0,0.0,0.0,436.0,27.6,82.0,0.27,9.0,2.69
0.0,1.0,0.0,0.0,727.0,20.3,74.0,0.22,19.0,1.58
1.0,0.0,0.0,0.0,298.0,26.2,86.0,0.56,0.0,2.54
0.0,0.0,1.0,0.0,433.0,28.9,74.0,0.53,14.0,1.44
0.0,0.0,0.0,1.0,759.0,20.2,66.0,0.12,4.0,1.6
0.0,0.0,0.0,1.0,538.0,16.7,74.0,0.14,19.0,3.1
0.0,0.0,1.0,0.0,450.0,32.7,74.0,0.57,1.0,1.22
1.0,0.0,0.0,0.0,895.0,23.4,89.0,0.84,22.0,2.05
0.0,0.0,1.0,0.0,379.0,28.6,67.0,0.24,12.0,1.68
1.0,0.0,0.0,0.0,505.0,27.0,94.0,0.79,6.0,1.82
0.0,0.0,1.0,0.0,326.0,25.3,61.0,0.11,16.0,1.87
1.0,0.0,0.0,0.0,482.0,26.0,93.0,0.55,14.0,2.27
0.0,0.0,1.0,0.0,459.0,26.5,81.0,0.22,15.0,2.15
0.0,0.0,0.0,1.0,578.0,20.2,73.0,0.07,10.0,1.46
1.0,0.0,0.0,0.0,797.0,24.4,89.0,0.57,15.0,1.61
0.0,1.0,0.0,0.0,614.0,19.4,79.0,0.26,19.0,2.31
0.0,1.0,0.0,0.0,377.0,21.5,85.0,0.12,10.0,2.26
0.0,0.0,0.0,1.0,923.0,19.4,65.0,0.06,18.0,1.53
1.0,0.0,0.0,0.0,800.0,22.3,94.0,0.61,17.0,1.85
1.0,0.0,0.0,0.0,346.0,26.4,98.0,0.51,4.0,1.58
1.0,0.0,0.0,0.0,827.0,26.2,88.0,0.73,12.0,1.33
1.0,0.0,0.0,0.0,435.0,24.0,89.0,0.54,14.0,1.81
1.0,0.0,0.0,0.0,411.0,24.7,98.0,0.68,22.0,2.63
1.0,0.0,0.0,0.0,492.0,29.4,86.0,0.51,8.0,2.56
1.0,0.0,0.0,0.0,698.0,28.5,89.0,0.6,14.0,1.63
0.0,0.0,1.0,0.0,566.0,28.5,65.0,0.52,0.0,1.78
1.0,0.0,0.0,0.0,859.0,29.0,88.0,0.64,18.0,2.1
1.0,0.0,0.0,0.0,792.0,23.6,98.0,1.0,13.0,1.44
0.0,1.0,0.0,0.0,790.0,19.5,82.0,0.32,2.0,1.84
0.0,0.0,1.0,0.0,707.0,30.9,74.0,0.41,8.0,1.51
0.0,0.0,1.0,0.0,839.0,27.3,67.0,0.21,14.0,1.43
1.0,0.0,0.0,0.0,407.0,25.5,87.0,1.0,1.0,2.02
0.0,0.0,0.0,1.0,764.0,17.7,74.0,0.03,14.0,0.99
1.0,0.0,0.0,0.0,627.0,23.9,85.0,0.55,1.0,2.32
0.0,1.0,0.0,0.0,628.0,23.2,76.0,0.14,9.0,1.53
0.0,1.0,0.0,0.0,903.0,22.0,77.0,0.2,11.0,1.37
1.0,0.0,0.0,0.0,348.0,28.8,89.0,0.71,1.0,2.95
0.0,0.0,1.0,0.0,836.0,26.0,70.0,0.22,11.0,1.13
0.0,0.0,1.0,0.0,407.0,27.3,75.0,0.18,6.0,1.56
0.0,1.0,0.0,0.0,594.0,20.1,82.0,0.16,13.0,1.22
0.0,0.0,0.0,1.0,332.0,17.1,75.0,0.1,12.0,2.82
1.0,0.0,0.0,0.0,881.0,25.9,86.0,0.56,13.0,1.64
1.0,0.0,0.0,0.0,718.0,26.8,96.0,0.73,14.0,1.33
1.0,0.0,0.0,0.0,418.0,22.7,85.0,0.61,3.0,1.93
0.0,1.0,0.0,0.0,567.0,27.5,74.0,0.37,21.0,1.57
0.0,1.0,0.0,0.0,929.0,21.4,81.0,0.19,21.0,1.45
1.0,0.0,0.0,0.0,450.0,27.9,90.0,0.67,5.0,2.16
0.0,1.0,0.0,0.0,737.0,22.5,73.0,0.26,18.0,2.49
1.0,0.0,0.0,0.0,726.0,25.9,91.0,0.69,12.0,2.37
0.0,0.0,0.0,1.0,315.0,17.9,70.0,0.01,9.0,2.47
1.0,0.0,0.0,0.0,843.0,23.8,90.0,0.78,6.0,1.49
0.0,0.0,0.0,1.0,361.0,18.6,75.0,0.15,2.0,1.27
0.0,1.0,0.0,0.0,288.0,23.6,70.0,0.19,10.0,2.41
0.0,0.0,1.0,0.0,877.0,32.2,68.0,0.23,11.0,1.76
1.0,0.0,0.0,0.0,371.0,26.6,91.0,0.96,6.0,2.5
1.0,0.0,0.0,0.0,488.0,25.6,94.0,0.59,8.0,1.14
0.0,0.0,0.0,1.0,564.0,15.2,79.0,0.0,22.0,2.66
0.0,1.0,0.0,0.0,653.0,28.0,85.0,0.28,6.0,1.18
1.0,0.0,0.0,0.0,807.0,29.4,95.0,0.69,3.0,1.69
1.0,0.0,0.0,0.0,428.0,29.4,92.0,0.85,0.0,1.24
0.0,1.0,0.0,0.0,579.0,25.9,80.0,0.21,13.0,1.03
1.0,0.0,0.0,0.0,547.0,28.9,90.0,0.59,15.0,1.53
1.0,0.0,0.0,0.0,501.0,25.6,87.0,0.65,15.0,2.55
1.0,0.0,0.0,0.0,807.0,26.4,98.0,0.83,1.0,2.29
0.0,0.0,1.0,0.0,373.0,27.7,76.0,0.3,5.0,2.35
0.0,1.0,0.0,0.0,942.0,20.9,76.0,0.2,21.0,0.91
0.0,1.0,0.0,0.0,910.0,18.6,76.0,0.19,5.0,2.32
0.0,1.0,0.0,0.0,562.0,21.8,81.0,0.34,19.0,2.35
1.0,0.0,0.0,0.0,341.0,23.1,98.0,0.56,9.0,2.75
0.0,0.0,1.0,0.0,577.0,32.8,85.0,0.44,23.0,1.49
0.0,0.0,1.0,0.0,838.0,27.0,70.0,0.11,23.0,1.12
0.0,0.0,1.0,0.0,523.0,28.5,84.0,0.21,17.0,2.34
1.0,0.0,0.0,0.0,718.0,22.7,95.0,0.53,14.0,2.2
1.0,0.0,0.0,0.0,528.0,26.4,87.0,0.57,18.0,2.32
1.0,0.0,0.0,0.0,805.0,29.6,90.0,0.85,17.0,1.85
1.0,0.0,0.0,0.0,869.0,25.8,85.0,0.91,0.0,1.77
1.0,0.0,0.0,0.0,372.0,25.9,97.0,0.62,1.0,3.16
0.0,1.0,0.0,0.0,679.0,22.1,82.0,0.31,12.0,2.9
1.0,0.0,0.0,0.0,754.0,25.4,88.0,0.94,9.0,1.6
1.0,0.0,0.0,0.0,398.0,28.0,94.0,0.69,7.0,2.23
0.0,0.0,1.0,0.0,942.0,31.0,69.0,0.59,13.0,1.49
1.0,0.0,0.0,0.0,501.0,26.3,94.0,0.76,21.0,2.77
0.0,0.0,1.0,0.0,301.0,29.8,84.0,0.12,2.0,1.39
0.0,0.0,1.0,0.0,435.0,27.8,60.0,0.58,7.0,0.91
0.0,1.0,0.0,0.0,774.0,19.6,70.0,0.16,21.0,3.05
1.0,0.0,0.0,0.0,613.0,28.7,90.0,0.96,9.0,2.21
0.0,1.0,0.0,0.0,560.0,21.6,84.0,0.32,9.0,1.95
1.0,0.0,0.0,0.0,287.0,25.6,91.0,0.85,12.0,1.6
0.0,0.0,0.0,1.0,457.0,18.6,74.0,0.05,0.0,1.89
0.0,1.0,0.0,0.0,541.0,22.0,78.0,0.28,13.0,3.43
1.0,0.0,0.0,0.0,840.0,23.6,96.0,0.84,16.0,1.97
0.0,0.0,1.0,0.0,749.0,26.7,62.0,0.22,23.0,3.17
1.0,0.0,0.0,0.0,500.0,22.3,88.0,0.88,2.0,1.31
1.0,0.0,0.0,0.0,807.0,29.1,98.0,0.86,8.0,1.74
0.0,0.0,0.0,1.0,516.0,17.6,74.0,0.04,15.0,2.15
0.0,1.0,0.0,0.0,432.0,27.2,80.0,0.36,2.0,1.39
1.0,0.0,0.0,0.0,519.0,29.0,85.0,0.72,9.0,1.28
0.0,0.0,0.0,1.0,520.0,14.8,76.0,0.02,1.0,2.29
1.0,0.0,0.0,0.0,774.0,24.9,85.0,0.85,15.0,3.05
0.0,0.0,1.0,0.0,551.0,30.0,72.0,0.32,17.0,1.59
1.0,0.0,0.0,0.0,298.0,29.3,85.0,0.68,7.0,1.95
1.0,0.0,0.0,0.0,842.0,23.2,93.0,0.78,12.0,2.31
0.0,1.0,0.0,0.0,392.0,24.4,80.0,0.12,4.0,2.27
0.0,0.0,1.0,0.0,709.0,28.5,65.0,0.37,14.0,1.21
0.0,0.0,1.0,0.0,805.0,32.7,81.0,0.24,20.0,1.97
0.0,1.0,0.0,0.0,255.0,22.8,77.0,0.26,5.0,1.8
0.0,1.0,0.0,0.0,343.0,24.9,84.0,0.37,19.0,2.3
0.0,0.0,1.0,0.0,602.0,28.0,71.0,0.17,3.0,2.31
1.0,0.0,0.0,0.0,733.0,23.9,88.0,0.77,16.0,2.41
1.0,0.0,0.0,0.0,368.0,25.8,95.0,0.81,1.0,2.93
0.0,1.0,0.0,0.0,843.0,25.3,85.0,0.16,23.0,2.33
0.0,1.0,0.0,0.0,543.0,22.0,85.0,0.16,12.0,2.35
1.0,0.0,0.0,0.0,795.0,25.7,91.0,0.93,2.0,1.58
1.0,0.0,0.0,0.0,493.0,23.3,98.0,0.55,11.0,0.91
1.0,0.0,0.0,0.0,687.0,27.7,94.0,0.82,2.0,3.21
1.0,0.0,0.0,0.0,715.0,27.2,90.0,0.82,14.0,1.5
1.0,0.0,0.0,0.0,283.0,28.0,86.0,0.54,7.0,1.47
1.0,0.0,0.0,0.0,397.0,25.3,97.0,0.83,5.0,1.95
0.0,0.0,1.0,0.0,874.0,32.5,81.0,0.39,21.0,2.29
1.0,0.0,0.0,0.0,768.0,28.4,98.0,0.96,22.0,0.79
1.0,0.0,0.0,0.0,292.0,28.6,91.0,0.61,8.0,1.87
1.0,0.0,0.0,0.0,795.0,26.4,89.0,0.76,9.0,1.9
1.0,0.0,0.0,0.0,398.0,29.4,85.0,0.62,12.0,1.67
1.0,0.0,0.0,0.0,937.0,23.2,92.0,0.94,12.0,2.3
0.0,0.0,0.0,1.0,267.0,17.0,71.0,0.11,13.0,2.77
0.0,1.0,0.0,0.0,645.0,19.6,74.0,0.32,2.0,1.31
1.0,0.0,0.0,0.0,420.0,28.8,97.0,0.84,21.0,1.08
0.0,1.0,0.0,0.0,661.0,25.5,77.0,0.13,22.0,1.18
1.0,0.0,0.0,0.0,571.0,29.0,94.0,0.8,3.0,2.56
0.0,1.0,0.0,0.0,914.0,20.7,71.0,0.18,4.0,1.64
1.0,0.0,0.0,0.0,509.0,23.6,97.0,0.93,23.0,1.69
1.0,0.0,0.0,0.0,639.0,29.1,89.0,0.56,15.0,1.61
0.0,0.0,0.0,1.0,856.0,13.1,75.0,0.14,6.0,1.85
1.0,0.0,0.0,0.0,833.0,28.5,91.0,0.93,4.0,1.58
0.0,1.0,0.0,0.0,911.0,25.0,73.0,0.25,0.0,2.01
0.0,0.0,1.0,0.0,281.0,31.6,68.0,0.52,11.0,2.39
1.0,0.0,0.0,0.0,319.0,26.0,97.0,0.74,3.0,1.48
0.0,0.0,1.0,0.0,783.0,26.5,77.0,0.29,21.0,1.97
1.0,0.0,0.0,0.0,575.0,26.0,98.0,0.58,22.0,1.28
0.0,1.0,0.0,0.0,800.0,25.7,80.0,0.34,2.0,1.52
1.0,0.0,0.0,0.0,687.0,25.3,98.0,0.57,17.0,2.34
0.0,1.0,0.0,0.0,404.0,23.5,83.0,0.21,13.0,2.58
1.0,0.0,0.0,0.0,880.0,25.2,90.0,0.54,14.0,1.53
1.0,0.0,0.0,0.0,587.0,25.0,92.0,0.83,1.0,2.15
0.0,0.0,0.0,1.0,296.0,15.5,74.0,0.04,7.0,2.51
0.0,0.0,0.0,1.0,361.0,12.9,78.0,0.01,23.0,2.45
1.0,0.0,0.0,0.0,458.0,22.5,90.0,0.51,13.0,1.55
1.0,0.0,0.0,0.0,429.0,23.8,96.0,0.88,11.0,3.12
0.0,0.0,1.0,0.0,662.0,27.6,63.0,0.27,1.0,1.07
1.0,0.0,0.0,0.0,736.0,24.7,89.0,0.89,16.0,2.61
1.0,0.0,0.0,0.0,667.0,28.4,90.0,0.63,6.0,1.8
1.0,0.0,0.0,0.0,590.0,24.3,87.0,0.55,23.0,1.24
0.0,0.0,1.0,0.0,547.0,29.9,67.0,0.1,3.0,1.97
1.0,0.0,0.0,0.0,879.0,22.8,89.0,0.57,7.0,2.31
1.0,0.0,0.0,0.0,873.0,25.9,94.0,0.67,3.0,2.13
0.0,1.0,0.0,0.0,795.0,24.9,70.0,0.15,12.0,2.0
1.0,0.0,0.0,0.0,892.0,26.7,94.0,0.93,6.0,2.08
0.0,0.0,0.0,1.0,499.0,18.5,80.0,0.04,2.0,1.67
1.0,0.0,0.0,0.0,869.0,22.5,89.0,0.57,9.0,1.11
1.0,0.0,0.0,0.0,936.0,23.6,91.0,0.7,16.0,1.14
1.0,0.0,0.0,0.0,910.0,27.7,87.0,0.57,17.0,2.57
1.0,0.0,0.0,0.0,570.0,28.9,93.0,0.67,17.0,2.04
1.0,0.0,0.0,0.0,802.0,28.1,87.0,0.57,16.0,1.68
1.0,0.0,0.0,0.0,889.0,26.0,94.0,0.52,14.0,1.87
0.0,0.0,1.0,0.0,677.0,30.9,70.0,0.49,23.0,1.4
0.0,0.0,0.0,1.0,691.0,19.0,69.0,0.01,20.0,1.85
0.0,1.0,0.0,0.0,274.0,19.4,78.0,0.36,12.0,2.11
0.0,0.0,1.0,0.0,874.0,27.7,70.0,0.36,13.0,1.62
1.0,0.0,0.0,0.0,610.0,24.6,98.0,0.78,15.0,1.53
1.0,0.0,0.0,0.0,920.0,27.2,92.0,0.54,19.0,1.72
0.0,0.0,0.0,1.0,660.0,19.9,77.0,0.04,6.0,1.14
0.0,0.0,1.0,0.0,487.0,27.2,74.0,0.34,1.0,1.5
0.0,0.0,0.0,1.0,752.0,16.7,78.0,0.12,18.0,3.29
0.0,1.0,0.0,0.0,826.0,26.5,76.0,0.29,9.0,1.73
1.0,0.0,0.0,0.0,582.0,28.5,95.0,0.97,17.0,1.63
1.0,0.0,0.0,0.0,454.0,26.9,96.0,0.93,9.0,2.09
0.0,1.0,0.0,0.0,676.0,26.3,82.0,0.14,12.0,1.25
1.0,0.0,0.0,0.0,678.0,23.3,94.0,0.85,0.0,2.63
0.0,0.0,0.0,1.0,609.0,19.5,66.0,0.13,3.0,1.6
1.0,0.0,0.0,0.0,780.0,26.3,96.0,0.68,2.0,3.26
1.0,0.0,0.0,0.0,502.0,25.1,91.0,0.9,10.0,3.15
1.0,0.0,0.0,0.0,266.0,28.7,95.0,0.69,6.0,2.09
1.0,0.0,0.0,0.0,555.0,27.9,90.0,0.57,19.0,2.75
0.0,0.0,1.0,0.0,748.0,28.2,79.0,0.45,20.0,1.49
0.0,1.0,0.0,0.0,677.0,19.0,82.0,0.28,18.0,1.4
0.0,0.0,0.0,1.0,754.0,12.4,75.0,0.06,7.0,1.61
0.0,0.0,0.0,1.0,310.0,15.5,74.0,0.02,17.0,1.54
0.0,0.0,1.0,0.0,578.0,30.7,69.0,0.5,3.0,1.11
0.0,0.0,1.0,0.0,664.0,30.5,63.0,0.15,9.0,2.74
0.0,1.0,0.0,0.0,777.0,19.5,72.0,0.35,0.0,1.76
0.0,0.0,0.0,1.0,369.0,20.3,66.0,0.06,5.0,1.48
1.0,0.0,0.0,0.0,700.0,23.0,86.0,0.62,4.0,3.18
0.0,1.0,0.0,0.0,611.0,19.5,73.0,0.32,18.0,2.0
1.0,0.0,0.0,0.0,592.0,24.4,88.0,0.94,5.0,1.49
1.0,0.0,0.0,0.0,617.0,23.5,92.0,0.87,18.0,1.96
0.0,0.0,1.0,0.0,946.0,31.4,66.0,0.48,5.0,2.32
1.0,0.0,0.0,0.0,606.0,29.0,87.0,0.67,0.0,2.08
0.0,1.0,0.0,0.0,599.0,24.1,77.0,0.39,16.0,0.96
0.0,1.0,0.0,0.0,828.0,24.1,71.0,0.38,8.0,1.87
0.0,0.0,1.0,0.0,591.0,29.9,75.0,0.42,6.0,1.69
0.0,1.0,0.0,0.0,850.0,24.1,84.0,0.27,9.0,2.47
0.0,1.0,0.0,0.0,725.0,24.1,77.0,0.18,18.0,1.47
0.0,0.0,0.0,1.0,934.0,15.8,66.0,0.07,22.0,1.78
1.0,0.0,0.0,0.0,751.0,22.2,95.0,0.57,21.0,1.54
0.0,0.0,0.0,1.0,613.0,14.6,73.0,0.13,2.0,1.69
1.0,0.0,0.0,0.0,251.0,23.8,96.0,0.82,1.0,2.58
0.0,1.0,0.0,0.0,565.0,25.0,78.0,0.32,17.0,1.55
1.0,0.0,0.0,0.0,618.0,23.2,92.0,0.78,13.0,1.34
1.0,0.0,0.0,0.0,560.0,26.2,96.0,0.66,6.0,2.9
1.0,0.0,0.0,0.0,878.0,26.6,89.0,0.99,13.0,2.93
1.0,0.0,0.0,0.0,911.0,23.5,88.0,0.53,18.0,2.0
1.0,0.0,0.0,0.0,299.0,24.7,97.0,0.65,8.0,1.22
0.0,0.0,1.0,0.0,787.0,28.0,82.0,0.51,22.0,1.71
1.0,0.0,0.0,0.0,828.0,23.5,85.0,0.63,9.0,2.54
1.0,0.0,0.0,0.0,537.0,28.5,93.0,0.74,17.0,0.92
0.0,0.0,1.0,0.0,566.0,31.3,62.0,0.2,15.0,1.66
1.0,0.0,0.0,0.0,354.0,27.1,85.0,0.79,1.0,1.54
0.0,0.0,1.0,0.0,310.0,32.2,61.0,0.37,23.0,2.56
1.0,0.0,0.0,0.0,691.0,28.3,91.0,0.57,21.0,1.25
0.0,1.0,0.0,0.0,690.0,26.0,81.0,0.38,4.0,1.62
0.0,0.0,1.0,0.0,922.0,27.6,73.0,0.56,9.0,2.22
1.0,0.0,0.0,0.0,710.0,29.7,86.0,0.86,3.0,1.75
1.0,0.0,0.0,0.0,852.0,29.8,86.0,0.7,19.0,1.79
1.0,0.0,0.0,0.0,303.0,22.6,90.0,0.56,2.0,1.17
0.0,0.0,1.0,0.0,806.0,28.7,63.0,0.16,14.0,2.04
0.0,0.0,1.0,0.0,949.0,27.2,83.0,0.12,1.0,1.01
0.0,0.0,0.0,1.0,491.0,16.0,74.0,0.07,4.0,2.16
1.0,0.0,0.0,0.0,911.0,22.6,96.0,0.5,7.0,2.86
1.0,0.0,0.0,0.0,404.0,28.6,98.0,0.51,7.0,2.84
1.0,0.0,0.0,0.0,855.0,25.0,89.0,0.97,5.0,1.21
0.0,0.0,1.0,0.0,785.0,28.0,65.0,0.56,3.0,1.31
0.0,0.0,0.0,1.0,942.0,19.0,65.0,0.03,14.0,2.85
1.0,0.0,0.0,0.0,929.0,25.1,89.0,0.55,13.0,2.67
0.0,0.0,1.0,0.0,266.0,30.4,77.0,0.19,19.0,1.25
1.0,0.0,0.0,0.0,266.0,26.7,86.0,0.89,22.0,1.36
0.0,0.0,0.0,1.0,368.0,12.6,66.0,0.1,14.0,1.34
0.0,0.0,0.0,1.0,785.0,19.7,72.0,0.12,17.0,1.38
0.0,0.0,1.0,0.0,695.0,27.7,66.0,0.59,10.0,1.71
0.0,1.0,0.0,0.0,950.0,19.3,82.0,0.3,9.0,2.03
0.0,0.0,0.0,1.0,882.0,12.1,75.0,0.14,13.0,1.71
0.0,1.0,0.0,0.0,922.0,25.8,72.0,0.12,16.0,2.99
1.0,0.0,0.0,0.0,551.0,22.4,94.0,0.89,3.0,1.22
0.0,0.0,0.0,1.0,837.0,12.8,67.0,0.08,6.0,1.93
0.0,1.0,0.0,0.0,727.0,20.1,75.0,0.39,0.0,1.14
0.0,1.0,0.0,0.0,683.0,19.2,77.0,0.31,21.0,1.42
1.0,0.0,0.0,0.0,389.0,24.4,91.0,0.91,15.0,1.62
0.0,0.0,0.0,1.0,575.0,12.1,69.0,0.13,3.0,1.64
0.0,0.0,1.0,0.0,358.0,30.1,80.0,0.39,5.0,1.51
0.0,1.0,0.0,0.0,426.0,25.0,70.0,0.19,22.0,0.84
1.0,0.0,0.0,0.0,330.0,26.3,88.0,0.64,10.0,1.09
0.0,1.0,0.0,0.0,886.0,23.8,77.0,0.26,10.0,1.25
0.0,0.0,1.0,0.0,433.0,27.2,70.0,0.54,14.0,1.37
0.0,0.0,0.0,1.0,441.0,18.4,80.0,0.02,23.0,3.09
1.0,0.0,0.0,0.0,874.0,25.5,89.0,0.51,17.0,1.59
0.0,1.0,0.0,0.0,910.0,21.7,78.0,0.15,8.0,1.82
1.0,0.0,0.0,0.0,932.0,22.6,86.0,0.52,14.0,3.23
1.0,0.0,0.0,0.0,894.0,26.4,88.0,0.65,21.0,2.3
0.0,1.0,0.0,0.0,723.0,23.4,80.0,0.23,23.0,2.0
0.0,1.0,0.0,0.0,593.0,22.2,79.0,0.11,1.0,1.94
0.0,1.0,0.0,0.0,283.0,20.8,78.0,0.19,19.0,2.69
0.0,1.0,0.0,0.0,822.0,19.1,85.0,0.21,20.0,3.16
1.0,0.0,0.0,0.0,938.0,23.7,95.0,0.91,3.0,1.3
0.0,1.0,0.0,0.0,578.0,23.3,78.0,0.19,9.0,2.56
0.0,0.0,0.0,1.0,747.0,14.0,66.0,0.11,12.0,2.28
1.0,0.0,0.0,0.0,282.0,27.2,97.0,0.77,11.0,1.71
1.0,0.0,0.0,0.0,408.0,23.4,91.0,0.81,3.0,1.32
1.0,0.0,0.0,0.0,417.0,28.1,92.0,0.8,16.0,2.54
1.0,0.0,0.0,0.0,368.0,25.4,91.0,0.63,1.0,0.96
0.0,0.0,1.0,0.0,533.0,28.1,81.0,0.46,21.0,1.35
1.0,0.0,0.0,0.0,852.0,23.8,88.0,0.65,23.0,1.12
1.0,0.0,0.0,0.0,281.0,28.5,88.0,0.51,23.0,2.11
1.0,0.0,0.0,0.0,337.0,25.2,95.0,0.89,15.0,1.96
0.0,0.0,1.0,0.0,344.0,26.9,84.0,0.11,10.0,2.36
0.0,1.0,0.0,0.0,880.0,26.3,83.0,0.39,2.0,1.63
0.0,1.0,0.0,0.0,883.0,21.4,82.0,0.1,7.0,1.42
0.0,1.0,0.0,0.0,611.0,18.7,71.0,0.37,13.0,1.52
1.0,0.0,0.0,0.0,373.0,25.8,92.0,0.8,0.0,1.38
1.0,0.0,0.0,0.0,662.0,24.2,89.0,0.9,17.0,1.28
0.0,1.0,0.0,0.0,382.0,27.8,71.0,0.11,3.0,2.02
0.0,1.0,0.0,0.0,865.0,23.9,80.0,0.31,9.0,1.34
0.0,0.0,0.0,1.0,428.0,15.1,77.0,0.14,22.0,1.59
